	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
2410042d21rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946368532302	0.85598543194	0	0	0	0	0	0	0	0	0	0	0
2410089e03rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.898125911088
2410091c18rik	0	0	0	0	0	0	0	0	0	0	0.862025321905	0	0	0	0	0.868952038194	0	0.890145465347	0	0	0.959920616129	0	0	0	0	0	0	0
2410127l17rik	0	0	0	0	0	-0.892724927375	0	0	-0.882908770568	0	0	0	0	0	0	0.908751598225	0.86359233541	0	0	0	0	0	0	0	0	0	0	0
2410131k14rik	0	0	0	0	0	0	0	0	0	0	0.852420906715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510003e04rik	0	0	0	0	0	0	0	0.898277576639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510039o18rik	0	0	0	0	0	0	0	0.886834934069	0	0	0	0	0	0	0.93056924779	-0.894638868206	0	-0.974059547156	0	0	0	0	0	0	0	-0.941422923243	0	0
2610001j05rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945494620925	0	0	0.948538243309	0	0	0	0	0	0	0
2610002d18rik	0	0	0	0	0	0	0	0	-0.931748345621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.928963954988	0	0	0
2610002i17rik	0	0	0	0	0	0	0	0	0	0	0	-0.904434050318	0	0	0	0	0.974273426637	-0.94514068776	0	0	0	0	0	0	0	0	0	-0.890706113075
2610002m06rik	0	0	-0.884833198746	0	0	0	0	0	-0.906552494415	0	0	0	0	0	0	0	0.857410381034	0	0	0	0	0	0	0	0	0	0	0
2610005l07rik	0	0	0	0	0	0	-0.910689752813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610008e11rik	0	0	0	0	0	0	-0.928822375804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610015p09rik	0	0	0	0	-0.956771155601	0.873399084761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610018g03rik	0	0	0	0	0	0	0	0	-0.882704267301	0	0	0	0	0	0	0.930315253843	0	0	0	0.950389385636	0	0	0	0	0	0	0	0
2610020h08rik	0	0	0	0	0	0	0.95678658912	0	0	0	0	0	0.915678314513	0	0	0	0.856170546173	0	0	0	0.90752467831	0	0	0	0	0	0	-0.872573490084
2610024g14rik	0	0	0	0	0	-0.880412781979	0	0	-0.874629010099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610027l16rik	0	0	0	0	0	0	0	0	-0.927784128449	0	0.883795616667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610029g23rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95596864251	0	0	0	0	0	0	0	0	0	0	0	0
2610029i01rik	0	0	-0.907852925445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.957080532338	0	0	0	0	-0.877848625633	0	0	-0.923594433316
2610044o15rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876089698608	0.85630400062	0	0	0	0.960183220041	0	0	0	0	0	0	0
2610301b20rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893240747517	0.891785663548	0	0	0	0	0	0	0	0	0	0	0
2610301g19rik	0	0	0	0	0	0	0	0	0	0	0.92889030475	0	0	0	0.944724029119	0	0	0	0	0	0	0	0	0	0	0	0	0
2610318n02rik	0	0	0	0	0	0	0	0	0	0	0.958973520055	0	0	0	0	0	-0.890386248991	0	0	0	0	0	0	0	0	0	0	0
2610507b11rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9239142974
2610524h06rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865899805845	0	0	0	0	0	0	0	0	0	0	0	0
2610528e23rik	0	0	0	0	0	0	0	0	-0.872274600694	0	0	0	0	0	0	0	0.950608939726	0	0	0	0	0	0	0	0	0	0	0
2700007p21rik	0	0	0	0	0	0	0	-0.925487399453	0	0	0	0	0	0	0	0	0.857759084589	0	0	0	0	0	0	0	0	0	0	0
2700023e23rik	0	0	0	0	0	0	0.941396277912	0	-0.933206086856	0	0	0	0	0	0	0	0	0	0	0	0.965060764823	0	0	0	0	0	0	0
2700029m09rik	0	0	0	0	-0.908670938513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700049a03rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897024826832	0	0	0	0	0	0	0	0	0	0	0
2700060e02rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935954780467	0	0	0	0	0	0	0	0	0	0	0	0
2700081o15rik	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.998091302843	0	0	0	0	0	0	0	0	0	0.991738739243	0	0	0	0
2700089e24rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.905630486162	0	0.954259564594	0	0	0	0	0	0	0	0	0	0
2700094k13rik	0	0	0	0	0	0	0	0	-0.878388724004	0	0	0	0	0	0	0.940066038426	0	0	0	0	0	0	0	0	0	0	0	0
2700097o09rik	0	0	0	0	0	0	0	0.971087739841	0	0	0	0	0	0	0	0	0.933298606477	0	0	0	0.885715638709	0	0	0	0	0	0	0
2700099c18rik	0	0	0	0	0	0.850617119192	0	0	0	0	0	0	0	0.939093112459	0	0	0.883890326275	0	0	0	0	0	0	0	0	0	0	0
2810001g20rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.912226149151	0	0	0
2810002d19rik	0	0	0	0	0	0	0.851581435195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872190701918	0
2810002n01rik	0	0	0	0	0	0	0	0	0	0	0.984566638971	0	-0.889342757963	0	0	0	0	0	0.98048982087	0	0.974574775388	0	0	0	0	0.928218727533	0	0
2810004n23rik	0	0	0	0	0	0	0	0	-0.930579006429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810006k23rik	0	0	0	0	0	0	0.89376595534	0	0	0	0	0	0	0	0	0	0	0.866106444989	0	0	0.964139498642	-0.944920453473	0	0	0	-0.900973225803	0	-0.92310677168
2810008d09rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908265135241	0	0	0	0	0	0	0	0	0
2810008m24rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924021369931	0.862085591655	0	0	0	0	0	0	0	0	0	0	0
2810021b07rik	0	0	0	0	0	0	0	0.861969357137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810046l04rik	0	0	0	0	0	0	0	0	0	0	0.963351686907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810405k02rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.952492318018	0	0	0	0	0	0	0	0	0
2810407c02rik	-0.983492915797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810408m09rik	0	0	0	0	0	0	0	0.873894157709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810417h13rik	-0.968244313236	0	0	0	0	0	0	0	-0.882882552201	0	0	0	0	0	0	0.98242706284	0.877062624575	0.980791169621	0	0	0.981260412676	0	0	0	0	0	0	0
2810422o20rik	0	0	0	0	0	0	0	0	0	0	0.974656570049	0	0	0	0	0	0	0	0.980093762511	0	0.926724898725	0	0	0.871952610756	0	0.872034405417	0.955021546436	0.925080395542
2810428i15rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965280318913	0.901695732471	0	0	0	0	0	0	0	0	0	0	0	0
2810432d09rik	0	0	0	0	0	0	0	0.88829432302	0	-0.891188531037	0	0	0	0	0	0.96629198972	0	0	0	0	0	0	0	0	0	0	0	0
2810474o19rik	-0.963624636876	-0.951878808218	0	0	-0.937422000357	0	0	0	0	0	0	0	0.972521298899	0	0	0	0.889960351114	0	0	0	0	0	0	0	0	-0.990823571361	-0.988962067266	-0.996780384466
2900010j23rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.944715950206	0	0	0
2900010m23rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935967695414	0	0	0	0	0	0	0	0	-0.887685757134	0	0	0
2900026a02rik	0	-0.999396977547	-0.977808773715	-0.991054292996	0	0	0	0	0	0	0.905389407161	0.956007387349	-0.878341530943	-0.950379117595	0	-0.920123121454	0	0	0	0	0	0	0	0	0	0.922342426891	0	0.86355359057
2900053a13rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947690161824	0	0	0	0	0	0	0	0	0	-0.93993896364	0
2900060b14rik	0	0	0	0	0	0	0	0	-0.993550281585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900073g15rik	0.891557499494	0	0	0	0	-0.949859993917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.975270835737	0	0	-0.918969513282
2900097c17rik	0	0	0	0	0	0	0	0	0	0	0.880997378266	0	0	0	0.947552402395	0	0.879055831314	0	0	0	0	0	0	0	0	0	0	0
3010026o09rik	0	0	0	0	0	0	0	0	0	0	0.911928675056	0	0	0	0.946954009876	0	0	0	0.913190034827	0	0	0.968793184352	0	0.980463990977	0.964423627464	0	0.978677423382	0.96553431286
3110001i22rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.885410002832	0	0	0	0	0
3110003a17rik	0	-0.917050328778	0	0	-0.935287825239	0	0	0	-0.930830702757	0	0	-0.947904103699	0	0	0	0.953678392003	0.956678964566	0	0	0	0	0	0	0	-0.979727958218	0	0	0
3110009e18rik	0	0	0	0	0	0	-0.939409352616	0	0	0	0	0	0	0	0	0	0.862369720478	0	0	0	0	0	0	0	0	0	0	0
3110043o21rik	0	0.93304461253	-0.895624678825	0	0	0	0	0	0	0	0.891217405904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959330833574	0	0.862606494496
3110052m02rik	0	-0.897753610269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110056o03rik	-0.880659234633	0	0	0	0	-0.895194697597	0	0	-0.952623409856	0	0.955077511204	0	0	-0.944726437553	0.96193965276	0	0	0	0	0	0	0	0	0.971320208878	0	0	0	0
3110057o12rik	0	0.892470155711	0	0.943389484651	-0.945014839596	0.931512038883	0	0.998600880799	0.852571581091	0	0	0	0.978419124453	0	0	0	0.964337527821	0	0	0	0.973782658671	0.98811824925	0	0	0	0.959524557771	0	0
3110082i17rik	0	0	0	0	0	-0.981641899049	0	0	-0.948774553501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3200002m19rik	0	0	0	0	0	0	0	0	0	0	0	0	-0.929949765608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3230401d17rik	0	0	0	0	0	0	0	0	0	0	0	0	0.943152710632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830406c13rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939381546263	0	0	0.955107646079	0	0	0	0	0	0	0
4632411b12rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.913290614873
4632415l05rik	0	0	0	0	0	0	0	0	0	0	0	0	0.960290844594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4632428n05rik	0	-0.989187545227	0	0.952597841482	0	0.990968147437	0	0.990451549578	0	0	0	0	0	0	0	0	0.943311994972	0	0	0	0	0	0	0	0	0	0	0
4632434i11rik	-0.955219028242	0	-0.934863087685	0	0	0	0	0	-0.968642832423	0	0	-0.975485826351	0	0	-0.8822690424	0	0	0	0	0	0	0	0	0	0	-0.981112288024	-0.958449131123	-0.981411177414
4732471d19rik	0	0	0	0	0	0	0	-0.895928811888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4831426i19rik	0	0	0	0	0	0	0	0	0	0	0.855003896009	0	0	0	0.968552105352	0	0	0	0	0	0	0	0	0	0	0	0	0
4833439l19rik	0	0	0	0	0	-0.896510859648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833442j19rik	0	0	0	0	-0.916038299791	0.946351312374	0	0.905695060894	0	0	0	0	0.936492903237	0	0	0	0.964199768392	0	0	-0.882987425671	0.906009324591	0	0	0	0	0	-0.940793682422	-0.98327268151
4921513d23rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948215369647	0	0	0	0	0	0	0	0	0	0	-0.959309093579
4921524j17rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.904281983787	0	0	0	0	0	0	0	0	0	-0.978495694944	0	0	0
4921533i20rik	0	0	0	0	0	0	0	0	-0.935544765241	0	0	0	0.871944000792	0	0	0	-0.945523475926	0	0	0	0	0	0	0	0	0	0	0
4922501c03rik	0	0.929691031431	0	0	0	0	0	-0.92561849129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.895157991883	-0.922645328411	-0.885923882835
4930404n11rik	0	0	0	0	0	0	0.874970403248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930417o13rik	0	0	-0.94842847105	0.989668042826	0	0	0	0.992918304354	0	0	0	0	0	0.92250171123	0	0	0	0	0	0	0	0	-0.993298585257	0	-0.953902866192	0	0	0
4930420k17rik	0	0	0	0	0	0	0	0	0	0	0	0	0.946045658641	0	0	0	0	0	0	-0.898917705788	0	0	-0.937353832601	-0.929760993362	-0.925151804348	0	-0.906028127065	-0.945119713066
4930422g04rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.905645338899
4930427a07rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85883963511	0	0.931425939239	0	0	0	0	0	0	0	0	0	0	0
4930452b06rik	0.873868327816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930453n24rik	0	0	0	0	0	0	0	0	-0.930474132959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930455c21rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.908235713612	0	-0.927847052531	0	0	0
4930471m23rik	0	0	0	0	0	-0.964369238514	0	0	0	0	0	0	0	0	0	0	0	-0.962423835642	0	0	0	-0.942403490189	-0.944411817143	0	-0.871089530481	-0.93721749709	0	-0.953021929043
4930481a15rik	0	0	0	0	0	0	0	0.895487948202	0	0	-0.887790630604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503l19rik	0.898273271657	0	-0.893186370644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884428449044	0	0	0	0	0	0	0	0	0	0	0
4930506m07rik	-0.914868960599	0	-0.991201115854	0	-0.971227963462	-0.996990131406	0	0	0	0	0	0	0	0	0.946506291731	0	0	0.888940070343	0	0	0.892960923677	0	0	0	0	0	0	0
4930523c07rik	0	0	0	0	0	0	0	0	0	0	0.884010865775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930572j05rik	0	0	0	0	0	0	0	0	0	0	0.896856932528	0.921937758568	0	0	0.932932682994	0	0	0	0.961487629634	0.935218628519	0	0	0	0.979934478172	0	0	0.954728807649	0.929316497983
4930579g24rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888251273198	0	0	0	0	0	0	0	0	0	0	0
4930583h14rik	0.980808389549	0.996013586524	-0.899782911917	0.994812496502	0	0.96725200074	-0.969487063857	0.999767530964	0.992849424639	0	0.973154131276	0	0.974226071833	0	0	0	0	0	0	0.949954582438	0	0.874023307173	0.865826621149	0	0	0.993103418586	0.9678891381	0.987950354946
4931406c07rik	0	0	-0.927978144369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932438a13rik	0	0	0	0.867113810813	0	0	0	0	0	0	0	-0.916688515306	0	0	0	0	0.929992380182	0	0	0	0	0	0	0	0	0	0	-0.985658552956
4932438h23rik	0.9750784583	0	0	0.990046881256	-0.992071565656	0.998437291477	0.962206561654	0.994765141698	0.989689567737	0	0.895001485219	0	0.950298981011	0	0	0.891492924762	0.968565020298	0	0	0	0	0	0	0.969895259784	0.963799405051	0	0	0
4933403f05rik	0	0	0	0	0	0	0	0.92503734572	0	0	0	0	0	0	0	0	0.923887915485	0	0	0	0	0	0	0	0	0	0	0
4933404o12rik	-0.872363743144	0	-0.99829580611	0	0	0	0	0	0	0	0.988006319714	0.938989792887	-0.968107977725	0	0.981368037229	0	0	0	0	0.977020005252	0	0.979620214474	0	0.988027844625	0	0.993585576588	0.991355595831	0.991157566652
4933407c03rik	0.976976955431	0.917361562536	0	0	0	0	0	0	0.882310397823	0	0.87779016656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933417g07rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.927794615796	0	0	0	0	0	0	0	0	0	0	0
4933421e11rik	0	0	-0.975700816964	0	0	0	0	0	0	0	0	0	0	0	0	0.932235275885	0.94730271343	0	0	0	0	0	0	0	0	0	0	-0.90490073726
4933424b01rik	0	0	0	0	0	0	0	0	-0.874975092551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933433p14rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952950850019	0	0	0	0	0	0	0	0	0	0	0
4933434e20rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.906521617468	0	0	0	0	0	0	0	0	0	0	0	0
4933439f18rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895574047846	0	0	0	0	0	0	0	0	0	0	0
5031439g07rik	0	0	0	0	0	0	0	0	0	0	0.984958392347	0.928162762765	0	0	0.968973993603	0	0	0	0	0	0	0	0	0	0	0	0	0
5033414d02rik	0	0	-0.973566641847	0	0	0	0	0	0	0	0	-0.974117227565	0	0	0	0	0.895208124362	0.92851146632	0	0	0.928274692301	0	0	0	-0.916657053265	0	0	-0.966010508322
5133401n09rik	0	0	0	0	0	0	0	0	0	0	0	0	-0.921444527178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330426p16rik	0	0	0	0.935231543465	0	0	0	0.976369952947	0	0	0.860845756794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430411k18rik	0	0	0.945550585693	0	0	0	0	0	0	0	0.85486613658	0	0	0	0.866244204418	0	0	0	0	0	0	0	0	0	0	0	0	0
5430417l22rik	0	0.902849467689	0	0	0	0	0	0.957277357085	0	0	0	-0.937348588927	0	0	0	0	0.956928653531	0	0	0	0	0	-0.984457751723	0	0	0	0	-0.884838442419
5730403b10rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85530524476	0	0	0	0	0	0	0	0	0	0	0
5730408k05rik	0	0	0	0	0	0	0	0	-0.985710989691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.875672501127	0	0	0
5730416f02rik	0	0	0	0	0	0	-0.879437458706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730437n04rik	0	0	0	0	0	0	0	0	-0.890428198379	0	0	0	0	0	0	0.926100676313	0	0	0	0.919509748632	0	0	0	0	0	0	0	0
5730455p16rik	0	0	0	0	0	0	0	0	0	0	0.979245681027	0.962934103638	0	0	0.985634274546	0	0	0.953437313002	0.959658012218	0.966515848792	0.975599361141	0.963429176586	0	0.971302988949	0	0.968775964424	0.967574874402	0.948990266435
5730469m10rik	0	0	0	0.90017607377	0	0.953966825808	0	0	0	0	0	0	0	0	-0.929808186423	0	0.894338517967	0	-0.949508667792	0	-0.912928801401	0	0	-0.98008977169	-0.995527146498	-0.888655836733	0	0
5730494n06rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87337755985	0	0	0	0	0	0	0	0	0	0
5730508b09rik	0	0	0	0	-0.911245582205	-0.882316235462	0	0	0	-0.970315564272	0	0	-0.925256677818	0	0	0	0	0	0	0	0	0	0	0	-0.986345474185	0	0	0
5730590g19rik	-0.924370496995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830405n20rik	0.993099113604	0	-0.945623105723	0	0.984514979185	0	0	0	-0.891739116756	0	0	0	0	0	0	0	0	-0.905828867471	0	0	0	-0.940515767726	-0.967394838128	-0.912666617726	-0.967164116493	0	0	-0.889358488983
5830415f09rik	0	0	0	0	0	0	0	0	0	0	0	-0.89596027393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830433m19rik	0	0	-0.905765943389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030458c11rik	-0.901785995197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6330409n04rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888918545433	0	0
6330503k22rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9074858683	0	0
6330545a04rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884716882849	0	-0.883700565268	0	0	0	0	0	0	0	0	0	0	0
6330578e17rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959894786236	0	0	0	0	0	0	0	0	0	0	0
6430527g18rik	0	0.926092066348	0	0	0	0	0	0	0	-0.992396673414	0.968930943781	0.943510024151	0	-0.995915178337	0.99237157162	0	0	0	0	0	0	0.990322400114	0	0.986443611191	0	0	0	0
6430598a04rik	0.975582141212	0.967325185437	0	0.895315748916	0	0	0	0	0.92938968268	0	0	0	0	-0.983933384372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6530402f18rik	0	0	-0.925046930878	0	0	0	0	0	0	0	0.946596696357	0.874854168729	0	-0.94684488165	0	0	0.908135985776	0	0	0.908334014956	0	0	0	0	0	0	0	0
6530418l21rik	-0.967892987111	0	-0.941318049773	0	0	-0.954563569054	0	0	-0.979554916993	0	-0.967106436085	-0.924354765975	0	0	0	0	0	0	0	0	0	0	-0.96475202668	0	-0.884308831395	-0.93602193953	-0.929378205195	-0.971033947542
6720401g13rik	-0.964059861777	0.933733409675	0	0	0	0	0	0	0	0	0.973528664724	0	0	0	0	0	0	0	0	0.904954603963	0	0	0	0.910137802479	0	0	0	0.863674130071
6720456b07rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927310376298	0.903422030316	0	0	0	0	0	0	0	0	0	0	0
6720456h20rik	0	0	0	0	-0.924165993729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937947987206	0	0.944383935529	0	0	0	0	0	0	0
6720463m24rik	-0.962591633195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430406i07rik	0	0	0	0	0	0	0	0	-0.889762251843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430410a17rik	0	0	0	0	0	-0.897402284144	0	0	0	0	0	-0.943976592241	0	0	0	0	0.964225598285	0	0	0	0	0	-0.982669659056	0	-0.922661059432	-0.893023816765	0	0
8430419l09rik	0	0.904347601479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968087167279	0	0	0	0.957961849248	0	0	0	0
8430427h17rik	0	0	0	0	0.985276961027	0	0	0	0	0	0.940750530589	0	-0.906830409111	-0.95034241188	0	-0.906909064214	0	0	0	0	0	0	-0.883417406899	0	0	0	0	-0.974447578996
8430429k09rik	0	0	0	0	0	0	0	0	0	0	0	-0.90238901765	0	0	0	0	0	0	0	0	0	0	0	0	-0.898026281292	0	0	0
9030617o03rik	0	0	-0.988956823592	0	0	0	0	-0.959702369092	-0.985144672952	0	-0.982360282319	-0.98849013665	0.914326550116	0	0	0.911360417411	0.936135589718	0	0	0	0	-0.929257600705	-0.890905372668	0	0	-0.968537958953	-0.984908707644	-0.989696181557
9030624j02rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.888881314694
9130011j15rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.906491482593	0	0	0	0	0	0	0	0	0	0	0	0
9130401m01rik	0	0	0	0	0	0	0	0	-0.959964552767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230114k14rik	-0.904512705421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957397896586	0	0	0	0	0	0	0	0	0	0	0
9330151l19rik	0	0	0	0	0	0	0	0.860432478507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430008c03rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910335831658	0	0	0	0.956605779869	0	0	0	0	0	0	0	0	0
9430015g10rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898441165961	0	0	0	0	0	0	0	0	0	0	0	0	0
9430016h08rik	0	0	0	0	0	0	-0.932099671746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430020k01rik	0.97895294224	0.975784475373	0	0.983516223325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961931042796	0	0	0	0	0	0.986417781298	0.957828394801	0.951444106264
9430023l20rik	0	0	-0.911738487515	0	0	0	0	0	-0.890831961239	0	0	-0.921124663094	0	0	0	0	0	-0.974269294097	0	0	0	0	-0.927238786404	0	-0.958999716842	0	0	0
9430038i01rik	0	0	0	0	0	0	0	0	0	-0.88276194771	0	0	0	0	0	0	0	0	0	0	0	0	-0.971411492035	-0.902839973572	0	0	0	0
9530082p21rik	0	0	0	0	-0.871141967217	0.892164501978	0	0.946501986749	0	0	0	0	0	0	0	0	0.895879701579	0	0	0	0	0	0	0	0	0	0	0
9630033f20rik	0	0	0	0	0	-0.984174593353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9930021j03rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.924155506382	0	0
9930104l06rik	0	0	-0.882305748115	0	0	0	0	0	-0.948910889012	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.953493859658	0	0	-0.904475999706	0	0
9930111j21rik1	0	0	0	0	0	0	0	0	0	0	-0.873381015804	-0.963488301364	0.955361640026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.938575608528
A130022j15rik	0	0	0	0	0	-0.911266556899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A130040m12rik	0	0	0	0.997119966938	-0.957992931528	0.983421513718	0	0	0.988217263839	0	0	0	0.965245879056	0	0	0	0	0	0	0.976430222697	0.982130019071	0	0	0	0	0	0	0
A230046k03rik	0	0	0	0	0	0.876800020664	0	0.861504419064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
